"nurseryid"	"X1.Butanol"	"X1.Butanol..2.methyl."	"X1.Butanol..2.methyl...acetate"	"X1.Dodecanol"	"X1.Heptanol"	"X1.Hexanol"	"X1.Hexanol..2.ethyl."	"X1.Octanol"	"X1.Octen.3.ol"	"X1.Octen.3.one"	"X1.Pentanol"	"X1.Penten.3.one"	"X1.Penten.3.one..2.methyl."	"X1.Propanol"	"X1.Propanol..2.methyl."	"X1.3.Dioxolane..2.4.5.trimethyl."	"X1.3.6.10.Dodecatetraene..3.7.11.trimethyl"	"X2.Buten.1.one..1..2.6.6.trimethyl.1.3.cyclohexadien.1.yl.."	"X2.Dodecanone"	"X2.Heptanone"	"X2.Heptenal"	"X2.Hexen.1.ol..acetate...Z.."	"X2.Hexenal"	"X2.Octenal...E.."	"X2.Pentenal...E.."	"X2.Propenal"	"X2.2.7.7.Tetramethyloctane"	"X2.4.Heptadienal...E.E.."	"X2.4.Hexadienal.294"	"X2.4.Hexadienal.430"	"X3.Hexen.1.ol..acetate"	"X3.Hexenal"	"X3.Methyl.3.buten.1.ol..acetate"	"X4.Oxohex.2.enal.571"	"X4.Oxohex.2.enal.684"	"X5.Hepten.2.ol..6.methyl."	"X5.Hepten.2.one..6.methyl."	"X5.Hexen.1.ol"	"X5.Hexene.1.ol..acetate"	"X5.9.Undecadien.2.one..6.10.dimethyl"	"à.Farnesene"	"Acetic.acid"	"Acetic.acid..butyl.ester"	"Acetic.acid..hexyl.ester"	"Acetic.acid..methyl.ester"	"Acetic.acid..pentyl.ester"	"Acetone"	"Benzaldehyde"	"Benzene"	"Benzophenone"	"Benzothiazole"	"Butanal"	"Butanal..2.methyl."	"Butane..1.methoxy.2.methyl."	"Butanoic.acid..2.methyl...2.methylbutyl.ester"	"Butanoic.acid..2.methyl...ethyl.ester"	"Butanoic.acid..2.methyl...hexyl.ester"	"Butanoic.acid..2.methyl...methyl.ester"	"Butanoic.acid..2.methyl...pentyl.ester"	"Butanoic.acid..2.methylbutyl.ester"	"Butanoic.acid..2.methylpropyl.ester"	"Butanoic.acid..3.hydroxy...ethyl.ester"	"Butanoic.acid..butyl.ester"	"Butanoic.acid..ethyl.ester"	"Butanoic.acid..hexyl.ester"	"Butanoic.acid..methyl.ester"	"Butanoic.acid..pentyl.ester"	"Butanoic.acid..propyl.ester"	"Butyl.2.methylbutanoate"	"Butyrolactone"	"Cyclopropane..nonyl."	"Decanal"	"Estragole"	"Ethanol"	"Ethyl.Acetate"	"Furan..2.methyl."	"Furan..2.pentyl."	"Furan..tetrahydro.2.2.5.5.tetramethyl."	"Heptanal"	"Heptane..2.2.4.6.6.pentamethyl"	"Hexamethylene.diacrylate"	"Hexanal"	"Hexane..1.methoxy."	"Hexanoic.acid..2.ethyl."	"Hexanoic.acid..butyl.ester"	"Hexanoic.acid..ethyl.ester"	"Hexanoic.acid..hexyl.ester"	"Hexanoic.acid..methyl.ester"	"Hexanoic.acid..propyl.ester"	"Isobutyl.acetate"	"Isopropyl.Alcohol"	"Methylene.chloride"	"n.Propyl.acetate"	"Octanal"	"Octane..2.2.6.trimethyl."	"Pentanal"	"Pentane..1.chloro."	"Pentanoic.acid..ethyl.ester"	"Phenol"	"Propanal"	"Propanoic.acid..2.methyl...butyl.ester"	"Propanoic.acid..2.methyl...ethyl.ester"	"Propanoic.acid..2.methyl...hexyl.ester"	"Propanoic.acid..butyl.ester"	"Propanoic.acid..ethyl.ester"	"Propanoic.acid..hexyl.ester"	"Propanoic.acid..propyl.ester"	"Tetrahydrofuran"	"Toluene"
"5014"	"4.34016867275514"	"2.05589733675271"	"78.132801306977"	"0"	"0"	"6.23278607086202"	"0.79101683782756"	"0.0148827395302923"	"0"	"0"	"0.128240715252375"	"0.132805148014376"	"0"	"0"	"0.13063112085312"	"0"	"0.13652839358854"	"0.105350693115197"	"0"	"0"	"0.0341826720560689"	"0"	"10.1011614016714"	"0.0278769690117907"	"0"	"0"	"0"	"0"	"0.421219683011988"	"0.439581122069448"	"0.0237312093250145"	"12.9765376632921"	"0"	"0"	"0.00505301271767479"	"0.0295887913407653"	"0.217309250882478"	"0"	"0.0406893893902865"	"0"	"9.11042982488711"	"0"	"92.5413647717976"	"33.2779169798179"	"0"	"4.80065912201567"	"0.0691220284774512"	"0"	"0.00796900026759227"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.364783320679249"	"0"	"0"	"0.027727168553683"	"0"	"0"	"6.64903545149474"	"1.40697199499641"	"2.18939515184261"	"0.418582170672655"	"0.0587422651109612"	"0"	"0.31068102873224"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0219515286688629"	"0"	"0"	"0.123667320069804"	"0"	"0"	"4.49250677623012"	"0"	"0"	"0.32460606960728"	"0"	"0.386855201852916"	"0"	"0"	"3.06035294012207"	"0"	"0"	"1.6875405709574"	"0.149554631714934"	"0"	"0.359133154682417"	"0"	"0"	"0.00300958082758992"	"0.0142156793706844"	"0"	"0"	"0"	"0.776894623699969"	"0"	"0.00392554020989989"	"0"	"0"	"0"
"5022"	"18.7579991490107"	"2.23691905642784"	"0.10581640156236"	"0.394704150433994"	"0"	"17.6420503411502"	"0.312263802675084"	"0"	"0"	"0.238170393014243"	"0.365278628599479"	"0.190040205726173"	"0.0114310200706744"	"0.0754513713904623"	"0.0122769799333492"	"0"	"0.0539573519545093"	"0.0121210658088372"	"0"	"0"	"0.215046819502745"	"0"	"76.4410498754196"	"0.139645742991157"	"0.034167323014836"	"0"	"0"	"0"	"3.38613993845919"	"0.203505150698546"	"0"	"0"	"0"	"0"	"0"	"0.108661079911521"	"0.345041981135397"	"0"	"0"	"0"	"5.67288613138833"	"0"	"0.968114052690927"	"0.177421220616474"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0194560709439443"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4.13131691104948"	"0"	"0.170472480151126"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0736568501122079"	"0.0118182906380107"	"1.72746915163604"	"0"	"0"	"0"	"0"	"0.169545042584674"	"0.0308398138284764"	"0.00528709825708127"	"31.7173357394403"	"0.0322178935096471"	"0"	"0.209196519192023"	"0"	"0.144680260366529"	"0"	"0"	"0"	"0"	"0"	"0"	"0.30404763126209"	"0.0454132579312509"	"0.393536303346521"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5024"	"8.59007720507977"	"0.539843171096419"	"2.78842344008945"	"0"	"0"	"7.10513747382683"	"0.266314992215949"	"0"	"0"	"0.234037058028334"	"0.0887822546179051"	"0.0408593510591742"	"0"	"0"	"0.208927215277443"	"4.321333219912"	"0"	"0.0160200796750684"	"0"	"0"	"0.21530511533617"	"0"	"0.0302035537089288"	"0.165081330268224"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0691330339966773"	"0.4928488192737"	"0"	"0"	"0.0280707544124143"	"0.454177611654247"	"0"	"61.3966555739239"	"10.6382532568491"	"0.260494633155446"	"0.739234795477769"	"0.0292083840227608"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"12.2735210046397"	"0.0540876261769598"	"0.352339263697419"	"0"	"0"	"0"	"1.47757998509808"	"0.384690990075975"	"90.0384631546367"	"0"	"2.1556103075392"	"0"	"0"	"0.0254419076101272"	"0.0213741130844828"	"0"	"0"	"0.00878967483266084"	"7.69839799203249"	"0"	"0"	"0"	"0"	"0.232728271530665"	"0"	"0"	"2.53867479473985"	"0"	"0"	"0.21308212558406"	"2.65361740593802"	"0.0147256416589714"	"0"	"0"	"0"	"0"	"0"	"0.825912947762303"	"0.270902406752805"	"0.048485569014659"	"0.414859697472515"	"0"	"0.100754012706605"	"0"	"0"	"0"	"2.62061794810564"	"0"	"0"	"3.95010827979129"	"0"	"0"	"0"	"0"
"5029"	"3.53570476210012"	"3.67479836799441"	"61.8055746841823"	"0"	"0"	"4.76752125231131"	"0.123929081796613"	"0"	"0"	"0.184511966054909"	"0.216810204625839"	"0.0841428405375812"	"0"	"0"	"0.176867678416365"	"0"	"0"	"0.204910082430544"	"0"	"0"	"0.168971381295231"	"0"	"5.95628905292297"	"0.0796144840984947"	"0"	"0"	"0"	"0"	"0"	"0.50941030757855"	"0"	"15.7697365914838"	"0"	"0"	"0"	"0"	"0.208044572467866"	"0"	"1.02367814677306"	"0.0140949489680798"	"0.448135374024074"	"0"	"61.8530100969846"	"27.5565101961278"	"0"	"6.0843518716588"	"0.0362307586364529"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.748148755922955"	"0"	"0"	"0"	"0"	"0"	"0.458826241415317"	"0.177036661519031"	"0.203997769032332"	"0"	"0"	"0"	"0.2337427022254"	"0.0095251770171259"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.11919755492195"	"0.0194750583870807"	"0"	"11.8646416044213"	"0"	"0"	"0"	"0"	"0.156003637532222"	"0"	"0"	"2.20958104888691"	"0"	"0"	"0.979848032421313"	"0.189218096625124"	"0.0503735698706058"	"0.548238815125648"	"0.291380591948785"	"0"	"0"	"0"	"0"	"0"	"0"	"0.277312992847033"	"0"	"0"	"0"	"0"	"0"
"5031"	"10.5325473858441"	"17.7815882192243"	"1.27007621106085"	"0"	"0.0940927388575974"	"26.322631511285"	"0.459981158151008"	"0.171814361586733"	"0"	"0.326731320857806"	"0.469230336582113"	"0.0774273443840041"	"0"	"0.0501106807973838"	"0.0679682540957921"	"0"	"0"	"0.244798404268141"	"0"	"0.06116469945443"	"0.36727042271628"	"0"	"7.2606582996537"	"0.205877331126413"	"0"	"0"	"0"	"0"	"0"	"0.394573025221562"	"0"	"0"	"0"	"0"	"0.00423449464473674"	"0"	"0.30897619258057"	"0"	"0"	"0.0208124091051528"	"0.295116988196727"	"0"	"1.43804988871658"	"0.273886764103265"	"0"	"0"	"0.0309866058156632"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.391670416288357"	"0"	"0"	"0.0298366102348602"	"0"	"0"	"1.52895176647356"	"0.387290389451779"	"1.12976771093631"	"0"	"0"	"1.31501040520019"	"0.212394642326265"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.211990888419293"	"0.00923843174751119"	"0"	"7.94995711370192"	"0"	"0"	"0"	"0"	"0.215825546172574"	"0"	"0"	"0"	"0"	"0.030728484536828"	"0"	"0.0790885607077143"	"0.0458692560482737"	"0.556651092345147"	"0.0702330925540548"	"0"	"0"	"0"	"0"	"0"	"0"	"0.00524528552030018"	"0"	"0"	"0"	"0"	"0"
"5036"	"1.96403066609687"	"2.42307088316917"	"0"	"0"	"0"	"5.85421375649389"	"0.48832258097734"	"0"	"0"	"0.0413433665772496"	"0.208531775657627"	"0.170482337131412"	"0"	"0"	"0"	"0"	"0.234359312329769"	"0.182422343618867"	"0"	"0.10321103279254"	"0.0382592510593602"	"0"	"10.4572149767533"	"0.0256988173266537"	"0"	"0"	"0"	"0"	"0"	"1.04639495729092"	"0"	"34.2418147368204"	"0"	"0.0436114014447459"	"0.0240949742818748"	"0"	"0.0616887463250627"	"0"	"0"	"0"	"20.4809624088023"	"0"	"0.0949639843271325"	"0.203061203474393"	"0"	"0"	"0.0527466133940202"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.64689194268385"	"0"	"0"	"0"	"0"	"0"	"0.384269723665309"	"0.452575931541903"	"1.87253824251754"	"0.307767955061502"	"0.0249252140602715"	"0.598745758697566"	"0.0401321175362088"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0539951910452526"	"0"	"0"	"0.181639729998301"	"0"	"0"	"6.99201682619284"	"0"	"0"	"0"	"0"	"0.400823031495049"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0473944630086345"	"0.0732844285633376"	"0.485548679082077"	"0.0123906529160081"	"0"	"0"	"0"	"0"	"0"	"0.39253350564563"	"0.138953820647613"	"0"	"0.16111285597335"	"0"	"0"	"0"
"5039"	"1.87784204821242"	"4.83159227603672"	"1.01564745268449"	"0"	"0"	"4.2600381785567"	"0.326110103887882"	"0"	"0"	"0.0864878605619346"	"0.218073421777125"	"0.0745556227037708"	"0"	"0"	"0.0307020825539344"	"0"	"0.00613504465356317"	"0"	"0"	"0"	"0.0512590290368068"	"0"	"23.2003750707454"	"0.0273907162796052"	"0"	"0"	"0"	"0"	"0.80931057968095"	"0.173850566443159"	"0"	"0"	"0"	"0"	"0"	"0"	"0.168762650244132"	"0"	"0"	"0"	"2.82010417565973"	"0"	"0.426727867468608"	"0.364832561128857"	"0"	"0"	"0.0325783955413585"	"0"	"0"	"0"	"0"	"0"	"0.0322455322455322"	"0.00340000191852044"	"0.0220572294646369"	"3.50075397853176"	"1.40956670215929"	"0"	"0.014824407417"	"0.0207699022513837"	"0.322285533396645"	"0"	"0.684857118190451"	"19.0996546663213"	"0.229216188475448"	"0"	"0"	"1.07074544111581"	"0.489823208341727"	"0"	"0"	"0.0612746649783687"	"0"	"0.101168378946157"	"0"	"0"	"0"	"0"	"0.0652738208293764"	"0.0269513750995232"	"0"	"4.9305658676029"	"0"	"0"	"0.0954176139361325"	"0.467778449259931"	"0.292008403119514"	"0"	"0"	"0"	"0"	"0.0348652719023089"	"0.0340144080884822"	"0.120368931480043"	"0.0484781336633189"	"0.526413230116934"	"0.0842220879257916"	"0.270199622051474"	"0"	"0"	"0"	"0.0239843832436425"	"0"	"0.0400730956286512"	"0"	"0"	"0"	"0"	"0"
"5050"	"0.344227518398527"	"0.487884804317658"	"0.0673248837346508"	"0"	"0"	"0.366466072065278"	"0.626343817094662"	"0"	"0"	"0.0167683747989565"	"0.0292003663031851"	"0.0382168627722584"	"0"	"0"	"0"	"0"	"0"	"0.0557906941547964"	"0"	"0.192542600701312"	"0"	"0"	"3.45013992884278"	"0.0165349462986192"	"0"	"0.0603104855569322"	"0"	"0"	"0.101841520004309"	"0.0906779943618039"	"0"	"2.57723405183139"	"0"	"0"	"0"	"0"	"0.136740363378916"	"0"	"0"	"0"	"0.999457471122842"	"0"	"0.183406824833714"	"0.0605298057413151"	"0"	"0"	"0.117146477666536"	"0"	"0.163402515384477"	"0"	"0.0064758452805118"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0817192137307261"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.190690563588745"	"0"	"0"	"1.70343165546979"	"0"	"0.182678322700793"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.149165942012256"	"0.0578325522456591"	"0.318591425735107"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5057"	"1.26106260982621"	"0.880110410254848"	"3.23311469665113"	"0"	"0"	"1.95830793999045"	"0.375611979563438"	"0"	"0"	"0.0709515393444455"	"0.0980995622187687"	"0.156904195995978"	"0"	"0"	"0.0358223888025515"	"0"	"0"	"0.131931112939432"	"0"	"0"	"0.0515662613889143"	"0"	"8.64152852688139"	"0.0288595341845182"	"0"	"0"	"0"	"0"	"0"	"0.913354739921382"	"0"	"30.1834999136626"	"0"	"0.0416400036566414"	"0"	"0"	"0.0917943951813593"	"0"	"0"	"0"	"0.893488892951824"	"0"	"6.49947435780236"	"2.38238057510843"	"0"	"0.394678571065809"	"0.0368254258463601"	"0"	"0.0103213781475048"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.13932057571787"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.142022427400433"	"0"	"0"	"4.50501645488619"	"0"	"0"	"0"	"0"	"0.0403284374968258"	"0"	"0"	"0.363362230957532"	"0"	"0"	"0"	"0.0981122588902093"	"0.052778158677921"	"0.625190450071609"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5063"	"8.13291749441959"	"10.3737749759977"	"1.98489313181449"	"0"	"0.271763611880997"	"32.8095665090665"	"0.216922590760969"	"0.316323388221655"	"0"	"0.073085802502682"	"0.744798491225316"	"0.0826464745273506"	"0"	"0.174411817393177"	"0.00317142586856189"	"0"	"0"	"0.207194858572501"	"0"	"0"	"0.0775742864216317"	"0"	"8.41518476250284"	"0.0593858626845964"	"0"	"0"	"0"	"0"	"0.263590746879699"	"0.569749127966073"	"0"	"0"	"0"	"0"	"0"	"0.0388404816968482"	"0.234137838724546"	"0"	"0"	"0"	"0"	"0"	"3.70021858715408"	"0.18075708445797"	"0"	"0"	"0.0541496335746648"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7.22268616641205"	"3.8175048860066"	"0.239521000267699"	"0"	"0.00780261539731134"	"1.02612076235792"	"0"	"1.12101395455561"	"43.8372119470158"	"2.75116388602069"	"0.45550664517025"	"0"	"5.79590984386919"	"0.246665338236449"	"0.0173873400600209"	"0"	"0.00793857821736741"	"0"	"0.186843710184833"	"0"	"0"	"0"	"0"	"0.185267708880556"	"0.0175362852662999"	"0"	"16.8588401999086"	"0"	"0"	"0.92100872134566"	"1.41918716172833"	"2.02252293051706"	"0"	"0.488582544829488"	"0"	"0"	"0.0182880560033976"	"0"	"0.10064569759695"	"0.035657281105898"	"0.58565456386227"	"0.0233038864634974"	"1.52868805439318"	"0"	"0"	"0"	"0.142902861559456"	"0"	"0"	"4.82302692889074"	"0.0181552129815811"	"0"	"0"	"0"
"5074"	"16.3704919056497"	"2.01472221970423"	"0"	"0"	"0"	"18.7358380344321"	"0.380608206854388"	"0"	"0.0103892519839291"	"0.188271576960537"	"0.607022389014285"	"0.0309683306592215"	"0.118894740711868"	"0.0294152306534804"	"0.00902610960534943"	"0"	"0"	"0.148242489069379"	"0"	"0"	"0.169824737398185"	"0"	"3.34712691606915"	"0.0695168368328443"	"0"	"0"	"0"	"0"	"0"	"0.0713982835324061"	"0"	"2.95069058561539"	"0"	"0"	"0"	"0"	"0.187808265674778"	"0"	"0"	"0.0220959195369304"	"0.699132701417028"	"0"	"0.980985100513369"	"0.114020907425369"	"0"	"0"	"0"	"0"	"0"	"0.01776798780887"	"0"	"0"	"0"	"0"	"0"	"0.163307156245688"	"0.428154016757768"	"0"	"0"	"0"	"0.0780236349187644"	"0"	"3.42322378035822"	"5.50014453297719"	"1.51899123032312"	"0.259576191037344"	"0.066166894797115"	"1.94793086186978"	"0.327160214049814"	"0.0253471561248241"	"0"	"0.0278319146943203"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0918192320514719"	"0.0132285444068759"	"0"	"6.04762940737451"	"0"	"0"	"0.363886698232266"	"0"	"0.196608158508863"	"0"	"0"	"0"	"0"	"0.0349084909850703"	"0"	"0.114040044195868"	"0.040108656568495"	"0.640757493808248"	"0.0721788623290658"	"0"	"0.00213767798455562"	"0"	"0.115469258792591"	"0"	"0.0442230622257273"	"0.154229276640147"	"0"	"0"	"0"	"0"	"0"
"5078"	"8.68989239859462"	"2.78264241328801"	"21.4216598110239"	"0.117247901516892"	"0"	"16.1520685620248"	"0.279701827246963"	"0.326726778529791"	"0.0096365733337506"	"0"	"0.268450126057829"	"0.276128853007336"	"0"	"0.0566790803541374"	"0.055477657270785"	"0.52901314619426"	"0"	"0"	"0"	"0"	"0.0875619125983789"	"0.0197357021875212"	"15.0929667898876"	"0.00897937811471224"	"0"	"0"	"0"	"0"	"0.560429520201693"	"0.805624781984455"	"0"	"22.7135934075916"	"0"	"0"	"0.0256519857447411"	"0.00331047779847998"	"0.0686238515303642"	"0"	"0.148100202043641"	"0"	"1.28387703961414"	"0.27329245645223"	"96.5274705311679"	"31.3941217284311"	"0.123607658270699"	"2.64119507248611"	"0"	"0"	"0.0252588898820178"	"0.0754660094205614"	"0"	"0"	"0"	"0"	"0"	"22.5711469163347"	"0.328931168532791"	"0"	"0"	"0"	"1.16391792158386"	"0.0122287161489123"	"0.909915404243756"	"108.789418927986"	"0.887829523102206"	"0.709794498642484"	"0"	"1.83838493320805"	"0.213608291803837"	"0"	"0"	"0.140625274308399"	"0.0897640127225667"	"2.10315446072209"	"43.6835120329315"	"0"	"0"	"0"	"0.193281800882825"	"0"	"0"	"8.85702225685876"	"0"	"0"	"0"	"2.46061370278747"	"0.253268229534399"	"0"	"0.155934640752363"	"1.19248873952094"	"0"	"0"	"6.22314182059105"	"0.31747872130114"	"0.0423833669309441"	"0"	"0"	"0"	"0"	"0"	"0"	"0.858283216791223"	"0"	"0.101598106422881"	"5.64077984112821"	"0"	"0"	"0"	"0.0149170338741773"
"5095"	"0.228085587544577"	"0.446973848250268"	"0.0388043257661419"	"0"	"0"	"0.269038299846337"	"0.507385259922878"	"0"	"0"	"0.0223645298773593"	"0"	"0.0438288249108463"	"0"	"0"	"0.0205234698906961"	"0"	"0"	"0"	"0"	"0"	"0.020121915862109"	"0"	"3.78888478153721"	"0"	"0"	"0"	"0"	"0"	"0.140350381258879"	"0.226662027775362"	"0"	"9.64125279058305"	"0"	"0"	"0"	"0"	"0.196478066742049"	"0"	"0"	"0"	"0.926329332289583"	"0"	"0.0961417471224377"	"0.104188049056276"	"0"	"0"	"0.0632940477225943"	"0"	"0"	"0.0221224377373808"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.132638224464353"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.107633875503755"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0648321301209011"	"0.0161165231509669"	"0"	"2.38055072337711"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0140514916934853"	"0.0273593111246412"	"0"	"0.118299701371372"	"0.0467448029920849"	"0.275461714650199"	"0.0168159809805456"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5097"	"2.71273774981757"	"8.96648214235959"	"0.00603884724896624"	"0.0666298170295025"	"0.0329892109383178"	"8.48404157181274"	"0.326336169600706"	"0.045896624718827"	"0"	"0.122458523449096"	"0.249131912413332"	"0.0927097209995489"	"0"	"0"	"0.0687451568958649"	"0"	"0.0682729895422838"	"0"	"0"	"0"	"0.0885633837606059"	"0"	"3.98433413483804"	"0.032467341758044"	"0"	"0"	"0"	"0"	"0.119840140851965"	"0.450528232520206"	"0"	"17.5975507542252"	"0"	"0"	"0"	"0.0361121423821784"	"0.279938761325051"	"0"	"0"	"0"	"7.17910354471922"	"0"	"0.267406370418678"	"0.246989462459683"	"0"	"0"	"0.038158200914363"	"0"	"0"	"0.0295710807662214"	"0.0241046328879999"	"0"	"0"	"0.0906696869312059"	"0.00683354933546399"	"0.0188166597510842"	"1.11881071059304"	"0.134181377026761"	"0.00136017332382472"	"0.0390400318091691"	"0.100063332176134"	"0"	"0.988817842052113"	"0.804258392266396"	"1.20399512319652"	"1.24599843815775"	"0"	"0.842631967763094"	"0.139566494643122"	"0.0258231111988005"	"0"	"0.0930320298150716"	"0"	"0"	"0"	"0"	"0"	"0"	"0.212523504822207"	"0.0370060222046676"	"0"	"7.70834742179305"	"0"	"0"	"0"	"0"	"0.13585241268481"	"0"	"0"	"0"	"0"	"0.0196804172543657"	"0"	"0.23449623056828"	"0.0428331848554016"	"0.794568795235252"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"5107"	"12.4432799171393"	"6.84181670872203"	"57.6276187161709"	"0"	"0.310006732087148"	"41.922250966397"	"0.115367770530617"	"0.55203460555712"	"0.0194434854083914"	"0.300639928818384"	"0.647433746368444"	"0.119586914151013"	"0"	"0.258136450342728"	"0"	"0"	"0.00474048253774086"	"0.00227424156776679"	"0"	"0"	"0.337795099621744"	"0"	"19.7264060410277"	"0.103061819656172"	"0"	"0"	"0"	"0"	"0.793174784493644"	"0.58098984513432"	"0"	"14.2860161473227"	"0"	"0"	"0.0154242979221859"	"0.0692706167574311"	"0.0949078990975682"	"0"	"0.12043932230784"	"0"	"1.66871281525091"	"0.01609819852669"	"62.9079509892985"	"75.1665323247426"	"0"	"5.38722162681266"	"0"	"0"	"0"	"0"	"0.00974180750658852"	"0"	"0"	"0"	"0.103894163010606"	"0.495172339355311"	"5.98449544286824"	"0"	"0.0582287484337346"	"0.199950599072729"	"4.68117859265476"	"0"	"16.1016441375837"	"6.85375457425603"	"18.6161153573922"	"0.256565860638185"	"0"	"32.6341549985228"	"2.59909832929385"	"0.0124028154377206"	"0.0402223180105126"	"0.120302328139778"	"0.769142686344933"	"0.0813627737029316"	"0.535922569235676"	"0"	"0"	"0"	"0.290432479518334"	"0"	"0.010165244026051"	"25.2016436532608"	"0"	"0"	"0"	"0.393097846354813"	"2.42760169568337"	"0"	"2.74949301779471"	"0.334339802271751"	"0"	"0"	"4.38760285805813"	"0.415398144490101"	"0.00455090474961548"	"0.725699621605502"	"0.0579063278159739"	"0"	"0"	"0.124102186579138"	"0"	"0"	"0"	"1.38908419398651"	"0"	"0.363152166618119"	"1.93440885286757"	"0"	"0"
"5109"	"0.122323222912813"	"1.30830349894193"	"13.1870037398352"	"0"	"0"	"0.621074836631753"	"0.0517201911175586"	"0"	"0"	"0.021738956838841"	"0"	"0.0751560482851325"	"0"	"0"	"0.0103626708545723"	"0"	"0"	"0.146106445559445"	"0"	"0"	"0.012522592065161"	"0"	"13.979465509669"	"0.00509549223418555"	"0.0348230565500353"	"0"	"0"	"0"	"0.528895218068329"	"0.615313360927373"	"0"	"20.7021893341496"	"0"	"0.0294981167733607"	"0"	"0"	"0"	"0"	"0.0458921703022479"	"0"	"0"	"0"	"3.36331767305056"	"2.29241651915834"	"0"	"0.445310566032714"	"0.0165723944261815"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.0383765654737346"	"0"	"0"	"2.45618536806101"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.616435311497664"	"0.0219053196161678"	"0"	"0"	"0.0597588405179871"	"0.0714641255306973"	"0"	"0.0525866084618763"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
